,<n_e>,<n_e> Err,Blob Size [rhos],Blob Size2 [rhos],Blob Size3 [rhos],Blob size Err [rhos],Blob size2 Err [rhos],Bt,Cs,Efold,EfoldErr,Ip,Ip Err,Lambda Div,Lambda Div Err,Rho,Rhos,Rhos Err,Shots,Tau,Tau Err,Theta Div,Theta Div Err,vBin,vP,vP Err,vP2,vP3,vPExB,vPExB Err,vR,vR Err,vR2,vR3,Z,Mu,Conf
244,6.56229221387e+19,inf,21.188251948,3.75290320889,17.1327825241,35.1064988988,35.1064988988,-1.42566382885,51109.4104998,0.01353733709,0.000948627837906,250.56059375,1258.70385742,0.0,0.0,0.995723602948,0.00186474447572,9.95553677619e-05,53564.0,1.02762671793e-05,8.43172559284e-07,,,681.006576083,-2262.15896611,204.820086833,-203.645351126,-0.108957064176,4293.86059423,6488.17838306,3108.93644439,5137.12413252,649.845002776,-15.6992460967,1,2,LSN
245,6.54554753139e+19,inf,17.8097434141,1.92694558056,14.4449386068,31.0154473716,31.0154473716,-1.42567884922,41948.7029894,0.0108046830229,0.000615896004005,250.543609375,1250.14855957,0.0,0.0,1.00904541845,0.00151572402634,7.90408268247e-05,53564.0,1.28667576463e-05,5.70041859027e-07,,,226.997180967,-1227.23389101,372.318444819,-67.8787867685,-0.200817252112,4633.436081,6472.66878047,1701.63618175,2917.09120717,216.610688734,-15.6974332336,1,2,LSN
246,6.53106696325e+19,inf,13.0357677175,3.06451751776,5.86176056532,31.7861319949,31.7861319949,-1.42568171024,39670.7049891,0.00976740350018,0.000287176473353,250.531421875,1239.1998291,0.0,0.0,1.02281720429,0.00144130174344,1.69168215782e-05,53564.0,1.00241056731e-05,7.44236025386e-08,,,440.627282393,1674.14350384,165.460906788,131.756149125,0.147220590999,3508.96146823,5683.04756088,842.824873268,2053.42742753,420.467262884,-15.698621664,1,2,LSN
247,6.51803731066e+19,inf,26.2846588017,3.81295508314,19.2131630005,46.4068010069,46.4068010069,-1.42567455769,31482.5303304,0.598479520315,1.90046528253,250.529984375,1239.11206055,0.0,0.0,1.03575286448,0.00115046400202,2.77126141776e-06,53564.0,1.34691387518e-05,1.52881336678e-06,,,325.682855102,1532.08957115,688.923826882,97.3860683957,0.160868003587,3786.81258262,5900.02920668,1641.08876581,2795.67368202,310.781717271,-15.6983538027,1,2,LSN
248,6.50576676089e+19,inf,37.1133300468,1.44620134956,35.3984158033,101.554711887,101.554711887,-1.42566275597,29935.4551104,0.0218349308207,0.0209443231481,250.52978125,1239.03759766,0.0,0.0,1.0476557655,0.00109886630394,0.000275436826756,53564.0,2.24878730785e-05,1.0702455814e-06,,,70.6683965263,544.906525414,1032.63926718,-21.1317538677,0.451977737306,5371.65548255,6835.27879485,1729.73784028,3413.32193239,67.4349408399,-15.686979777,1,2,LSN
249,5.32051301736e+19,inf,18.7356266009,5.15174711759,7.36533225795,56.8191769693,56.8191769693,-1.42540931702,45226.9333086,0.0106281959779,0.00201509070155,250.746609375,490.916595459,0.0,0.0,1.00152823673,0.00163269009568,6.6624126041e-05,53565.0,5.61393075066e-06,3.45822253903e-07,,,1498.27400228,-5010.15073032,9.09494701773e-13,-448.055379319,-0.0491976518663,4205.05006706,8805.7092688,2142.04726775,6494.80557934,1429.71023742,-15.6998481209,1,2,LSN
250,5.3109758535e+19,inf,41.3524052794,11.6586868535,20.5729622114,80.9914530922,80.9914530922,-1.42539465427,35429.7358753,0.00947669269349,0.00109670834912,250.75771875,499.710998535,0.0,0.0,1.0160176721,0.00128588597353,0.000200564497682,53565.0,1.40101609219e-05,6.55574430152e-08,,,1070.06207696,3292.38476564,286.294327447,319.959632804,0.0748650247485,6599.88374815,8929.30061492,1888.23552193,3694.5783154,1021.10659675,-15.6996452886,1,2,LSN
251,5.30155391846e+19,inf,18.4717325509,3.81223579259,8.57389163494,48.1521699732,48.1521699732,-1.42538034916,30171.596992,0.292927445092,0.803136348412,250.77375,518.224365234,0.0,0.0,1.0302496828,0.00110137868367,0.000250668937071,53565.0,1.064997866e-05,4.31603564571e-07,,,394.246352326,1692.02458875,575.543300099,117.887612533,0.145665053194,2364.64523481,3905.32687465,886.677960287,2291.3511247,376.208316141,-15.6986506878,1,2,LSN
252,5.29188921125e+19,inf,22.4291131677,5.52270061759,11.161752505,44.8393979548,44.8393979548,-1.42537164688,23878.3783003,0.0841962708838,0.09581883967,250.78696875,526.735778809,0.0,0.0,1.0431863025,0.000875873823119,8.63850991019e-05,53565.0,7.74921776987e-06,4.80842628881e-07,,,624.216410936,2198.89948719,219.166479447,186.651212064,0.112091302124,4630.61939629,6609.36408506,1261.5836967,2517.75516373,595.657160384,-15.6992019638,1,2,LSN
253,5.28271972408e+19,inf,16.3404957344,3.05510198962,12.1753963227,23.0082027022,23.0082027022,-1.42536795139,26769.1202999,0.00841082554797,0.0072931670214,250.802890625,529.037597656,0.0,0.0,1.05561615766,0.000986118570229,0.000155739854776,53565.0,6.03291275452e-06,2.06993001374e-07,,,499.376160156,1781.38692633,157.453846941,149.32278254,0.138359007532,5676.95169013,7737.31348459,1990.14719311,2795.86252822,476.528336982,-15.698782881,1,2,LSN
254,7.93996049226e+19,inf,10.2772788637,0.233897644619,10.2474807029,21.3595650599,21.3595650599,-1.42595589161,42066.1182351,0.016151589487,0.00108914625963,250.35053125,1596.51306152,0.0,0.0,1.00727520822,0.00151813545979,4.48114546889e-05,53565.0,1.06656806926e-05,2.43869311259e-06,,,33.2926063035,-111.336682896,0.0,-9.95536785944,-2.17075096122,2968.69109864,4903.60961292,1458.60794531,3013.06552875,31.7692978402,-15.3938965723,1,2,LSN
255,7.92943860579e+19,inf,45.4681427631,4.84924528885,36.9559551284,74.872339664,74.872339664,-1.42592918873,34133.1040574,0.0130571744887,0.000678581737086,250.348453125,1588.07824707,0.0,0.0,1.02150502844,0.00123953802975,4.42384319291e-06,53565.0,1.68512152197e-05,1.38205983845e-06,,,356.699731903,1948.39195068,553.83591031,106.660610323,0.126501276174,5468.85499436,7482.57140111,2718.3981191,4403.54568639,340.37951311,-15.6989829504,1,2,LSN
256,7.91734397788e+19,inf,29.6915257045,5.52147022599,14.6041900592,49.9454295757,49.9454295757,-1.42591965199,28577.613414,0.0121659492529,0.000390693460514,250.36096875,1546.84716797,0.0,0.0,1.03301337368,0.00104172908654,0.000159929343708,53565.0,9.21455449436e-06,2.41100163157e-07,,,624.216410936,2922.58792602,1485.9380945,186.651212064,0.0843372261595,2904.76412413,4687.82552011,1651.04124778,2647.03740923,595.657160384,-15.699549233,1,2,LSN
257,7.90894019061e+19,inf,43.2123111649,209846.540358,,,,-1.42593109608,32068.9055128,0.0337154357058,0.0311807426545,250.401671875,1462.39147949,0.0,0.0,1.04503837204,0.00117423555285,8.07909214775e-05,53565.0,1.2555882624e-05,1.38660841524e-06,,,19625005.7214,,,0.0,,3753.14605605,4873.00260676,1498.52522756,2508.73506215,19625005.7214,,1,2,LSN
258,7.900050859e+19,inf,28.5881262114,0.792416298076,26.1141782009,63.7864745061,63.7864745061,-1.4259403944,27575.2429397,0.14478382523,0.357489495423,250.426046875,1422.76879883,0.0,0.0,1.0578246864,0.00101393520396,8.2855620323e-05,53565.0,1.7912224145e-05,2.89587925099e-06,,,44.8553331127,658.504659589,756.777231538,-13.4129358508,0.374105230683,3991.59485083,5511.25459053,1478.2130649,2816.94583141,42.8029678937,-15.691082909,1,2,LSN
259,5.4014120043e+19,inf,29.9307796225,0.956634875952,12.4597447883,67.0018951672,67.0018951672,-1.42416703701,42882.9581606,0.0082863871597,0.000461173399657,240.508328125,969.714111328,0.685251651638,0.0632369521688,1.01083786447,0.00153752490393,8.88562850267e-05,53569.0,1.00139610481e-05,1.4363941576e-06,,,146.879934791,4178.39959429,4370.6287774,-43.9212191661,0.0589906524956,4532.76919884,6981.2950737,1913.04597727,3776.24616136,140.159344145,-15.6997782964,1,2,LSN
260,5.39919318983e+19,inf,10.8645770978,1.98331851779,3.82154435357,30.2929298843,30.2929298843,-1.42413294315,38347.0514837,0.0144193779548,0.004360891021,240.533765625,966.724487305,0.632295148142,0.0177602378164,1.02663963393,0.00138352649175,0.000130036692083,53569.0,4.39586988064e-06,1.00321805245e-06,,,624.216317918,3200.92915628,1290.61720985,186.651184249,0.0770039124957,2705.10809129,5246.02885163,1202.76713945,3306.96815773,595.657071622,-15.6996222583,1,2,LSN
261,5.39771940445e+19,inf,18.9404521453,2.93938701037,10.4971369344,41.2854289655,41.2854289655,-1.42411231995,33486.4930982,0.805244351812,2.35319099832,240.54971875,979.126464844,0.675687799035,0.0384008279983,1.04302260287,0.00121439215159,4.11971098308e-05,53569.0,1.09602608546e-05,5.76075999782e-07,,,325.682806571,1746.81005644,468.68431083,97.3860538836,0.141097246063,2360.58032296,4176.44010972,1163.07821343,2515.19608456,310.781670961,-15.6987317936,1,2,LSN
262,5.39703374899e+19,inf,19.511246761,0.439883235947,14.9779926025,47.4039471704,47.4039471704,-1.42410504818,30475.77494,0.0863745885769,0.0620773086098,240.560734375,992.018005371,0.939051063875,0.107096847399,1.05550021142,0.00110850199486,7.02549810122e-05,53569.0,1.56226580633e-05,5.7232916546e-07,,,31.2118106007,887.214059622,991.592184283,-9.33315408889,0.277737749211,2695.14885382,4992.70103687,1062.7598738,2292.2957373,29.7837095696,-15.6950851457,1,2,LSN
263,5.39681824472e+19,inf,32.2022760535,2.35903938655,26.6955422748,53.3664527586,53.3664527586,-1.42409861088,27947.8530719,0.316896957588,0.875637348047,240.5681875,998.692749023,0.734170415637,0.105975439555,1.0693368396,0.00102130995685,0.000158956576534,53569.0,1.57602288922e-05,9.78718482716e-07,,,152.872806008,1167.05600346,946.18362305,45.7125894328,0.211168442208,6422.9645054,7585.71759615,1729.95094881,2498.10914272,145.878216277,-15.6971591732,1,2,LSN
264,5.49057843907e+19,inf,45.1811664831,116463.588861,,,,-1.42414677143,40675.0315533,,,240.4803125,1066.92614746,0.772134079497,0.0653918007295,1.01315179452,0.00146086075258,,53571.0,8.66940571599e-06,1.12553235565e-06,,,19624999.8727,,,0.0,,7363.01137229,10395.4737305,1936.35362645,4965.09054035,19624999.8727,,1,2,LSN
265,5.49020812355e+19,inf,19.9583640557,5.5700516307,5.27227416681,44.2696067123,44.2696067123,-1.42414200306,36946.9723126,,,240.50390625,1105.83605957,0.776494931081,0.0634101963139,1.02671617859,0.0013312172128,,53571.0,5.93958652846e-06,1.96698013063e-06,,,1248.39474456,4314.29581934,520.729574876,373.279708584,0.0571325529242,2139.04567358,3703.60981672,1181.65499899,2587.72206523,1191.28153574,-15.69979204,1,2,LSN
266,5.49089729744e+19,inf,32.3722801766,0.501897118374,22.4341133022,63.6401957324,63.6401957324,-1.42414450645,41108.9455193,,,240.510625,1115.71643066,0.931637895108,0.062254240198,1.04058859429,0.00148815213667,,53571.0,2.29329348478e-05,2.25702295082e-06,,,32.5688479932,1514.45527459,1157.15709455,-9.73894468234,0.162740699679,3667.88161124,6002.64286541,1455.78285806,2632.9994339,31.0786553133,-15.6983128547,1,2,LSN
267,5.49009421415e+19,inf,22.971184119,0.702834389747,19.0263991462,40.5991485307,40.5991485307,-1.42414724827,27265.8786744,,,240.52625,1132.28967285,0.755594148027,0.0108543424246,1.05660869721,0.000992345478926,,53571.0,1.34075660137e-05,3.64486522641e-07,,,52.0194738094,952.657486989,555.444286835,15.55513091,0.258669116531,4280.55700827,5786.0886391,1408.21688553,2349.23367873,49.6393347838,-15.6957370265,1,2,LSN
268,5.48846033987e+19,inf,,,,,,-1.42414808273,,,,240.53284375,1140.26586914,0.715358114469,0.0100646752451,1.07238268238,,,53571.0,1.77393858644e-05,2.59880515263e-07,,,258.301003237,1401.30631729,380.060953224,77.2377212739,0.175878077746,2516.42156411,3556.40929469,1415.04260256,2260.11034107,246.48274318,-15.6980294407,1,2,LSN
269,5.54850994752e+19,inf,7.59091779403,0.168566858664,5.24557840936,48.5766775345,48.5766775345,-1.42495298386,46041.9153885,0.0129148079894,9.97638363015e-05,243.857703125,1263.79626465,0.578760726884,0.0904084369404,1.00276618857,0.00164657112897,0.000120343511997,53571.0,5.22448448196e-06,5.13006445715e-07,,,53.1262603489,1729.27136791,10285.6075228,15.886087065,0.14252801128,3726.32878458,5689.97356638,1653.21917623,3899.48481719,50.6954808284,-15.6987036025,1,2,LSN
270,5.54773193309e+19,inf,12.6120055191,1.58726549088,5.29759157392,32.1357543416,32.1357543416,-1.42493486404,37220.930389,0.0140658132783,0.000660978894103,243.87953125,1226.06945801,0.673207089008,0.0997165826541,1.01991768027,0.00133788314412,0.000117558803707,53571.0,9.35528470994e-06,1.25642147504e-06,,,226.992102467,1636.79334386,623.358740184,67.8757697914,0.150579332231,3533.92453313,4949.53528705,757.599426519,1905.98740736,216.606312137,-15.698553264,1,2,LSN
271,5.54648200827e+19,inf,29.9596101033,4.12855939687,21.6484991898,58.7186691249,58.7186691249,-1.42491531372,40472.2155194,0.0183045019523,0.00196159855077,243.88171875,1226.53515625,1.06776136435,0.0921532316683,1.03501930714,0.00146361401131,0.000235241543202,53571.0,1.69403524595e-05,1.58179421808e-06,,,356.699625596,1789.33901328,542.296235124,106.660578535,0.137744132445,6412.79871834,8230.42739964,1870.38886752,3617.52059887,340.379411667,-15.6987890166,1,2,LSN
272,5.54670147079e+19,inf,22.8459536543,0.424208033431,19.4093671622,38.8422008214,38.8422008214,-1.42490458488,29131.0573774,0.0320443121916,0.00687449330156,243.873703125,1240.01391602,0.97644126755,0.0145132846971,1.0484522875,0.00105745406734,0.000172708356677,53571.0,1.35936498893e-05,7.66536419469e-07,,,32.9992690705,937.410448316,760.236630108,-9.86765214502,0.262873966551,4319.61292326,5412.87262953,1509.86042058,2254.5568417,31.4893823428,-15.695594927,1,2,LSN
273,5.54582845856e+19,inf,18.5642435786,0.477062478744,18.4956027577,33.9597070046,33.9597070046,-1.42490649223,29034.889976,0.0700229380385,0.0140622216474,243.869296875,1243.99377441,0.996494314713,0.0323007836871,1.06317568048,0.00105990446943,0.000154980232346,53571.0,1.68078132852e-05,1.28918352264e-06,,,30.0836667351,-100.605406369,0.0,-8.99580884262,-2.39181790485,2423.388981,3603.14413215,1166.33439904,2131.70776533,28.7071842488,-15.3267419691,1,2,LSN
274,3.74434154851e+19,inf,14.116455749,3.32038076038,8.71726397142,23.15688861,23.15688861,-1.4241528511,52707.2911814,0.011798425459,0.00118793075445,246.6826875,576.392456055,0.0,0.0,1.00434315599,0.00190322328084,0.000143370899881,53575.0,5.06142767048e-06,1.83439349284e-07,,,1248.54613675,-4175.12436431,681.794953682,-373.370304586,-0.0590369095689,7911.12652491,11917.1465304,3277.90908279,5349.11289909,1191.41179751,-15.6997756092,1,2,LSN
275,3.7417876029e+19,inf,51.8907859961,115224.166499,6.53114957912,207.223931145,207.223931145,-1.42415201664,42149.2299456,0.0088111349875,0.000520074974558,246.69825,586.505432129,0.0,0.0,1.01845217422,0.00152955917968,1.91705901697e-05,53575.0,8.98049606404e-06,9.330827682e-07,,,19624994.0239,8767.76116505,1252.53730929,0.0,0.0281131214629,8532.14244811,12220.5458664,1112.38618871,4437.92499179,19624994.0239,-15.6999472688,1,2,LSN
276,3.74074438627e+19,inf,48.5882667097,11.2389644666,19.5590222403,116.168519973,116.168519973,-1.42415356636,38727.8240207,0.00963878635809,0.0013674433118,246.70775,595.339294434,0.0,0.0,1.03187440735,0.00141224190727,0.00014163901925,53575.0,1.90706720257e-05,6.53798666533e-06,,,832.27987942,3293.70922073,399.064197913,248.863172894,0.0748348770447,6722.35531795,9134.60829563,1448.40574044,3422.67696163,794.202064254,-15.699640897,1,2,LSN
